time,value
10:21:42,68
10:21:47,69
10:21:52,72
10:21:57,74
10:22:02,75
10:22:07,76
10:22:17,77
10:22:22,72
10:22:27,66
10:22:37,71
10:22:42,73
10:22:47,69
10:22:52,66
10:22:57,65
10:23:07,66
10:23:12,68
10:23:17,71
10:23:22,71
10:23:32,74
10:23:37,73
10:23:42,72
10:23:47,70
10:23:52,69
10:23:57,68
10:24:07,69
10:24:12,71
10:24:17,72
10:24:22,71
10:24:27,70
10:24:37,69
10:24:52,68
10:25:07,68
10:25:12,69
10:25:22,70
10:25:37,70
10:25:52,70
10:25:57,71
10:26:02,72
10:26:07,71
10:26:12,70
10:26:17,67
10:26:32,65
10:26:42,68
10:26:47,69
10:26:52,72
10:27:02,70
10:27:12,71
10:27:17,73
10:27:22,73
10:27:27,75
10:27:32,79
10:27:37,78
10:27:42,76
10:27:47,74
10:27:52,71
10:27:57,69
10:28:02,66
10:28:07,64
10:28:12,63
10:28:27,64
10:28:37,66
10:28:42,67
10:28:57,67
10:29:02,71
10:29:07,73
10:29:12,70
10:29:17,69
10:29:22,71
10:29:27,72
10:29:37,73
10:29:42,74
10:29:57,74
10:30:02,72
10:30:07,70
10:30:22,71
10:30:27,71
10:30:37,71
10:30:52,71
10:31:02,88
10:31:07,97
10:31:12,102
10:31:17,104
10:31:22,103
10:31:27,92
10:31:32,85
10:31:37,84
10:31:42,77
10:31:47,78
10:31:52,82
10:31:57,80
10:32:02,78
10:32:07,77
10:32:17,79
10:32:22,81
10:32:27,82
10:32:32,83
10:32:37,82
10:32:52,90
10:32:57,101
10:33:07,98
10:33:12,92
10:33:17,84
10:33:22,83
10:33:27,84
10:33:32,86
10:33:37,84
10:33:42,83
10:33:47,78
10:33:57,79
10:34:02,77
10:34:12,75
10:34:17,74
10:34:22,75
10:34:27,74
10:34:32,76
10:34:37,79
10:34:42,80
10:34:47,81
10:34:52,85
10:34:57,87
10:35:02,86
10:35:07,85
10:35:12,84
10:35:17,83
10:35:22,82
10:35:32,82
10:35:37,82
10:35:47,83
10:35:52,84
10:35:57,85
10:36:02,86
10:36:12,84
10:36:17,81
10:36:32,79
10:36:37,80
10:36:42,79
10:36:47,77
10:36:52,78
10:37:07,77
10:37:12,79
10:37:22,78
10:37:27,76
10:37:32,75
10:37:37,74
10:37:42,73
10:37:57,70
10:38:02,71
10:38:12,73
10:38:27,81
10:38:32,89
10:38:37,92
10:38:42,93
10:38:52,94
10:38:57,93
10:39:02,92
10:39:07,89
10:39:12,87
10:39:17,85
10:39:27,82
10:39:32,78
10:39:37,76
10:39:42,75
10:39:52,76
10:39:57,75
10:40:02,73
10:40:07,74
10:40:12,73
10:40:27,75
10:40:32,77
10:40:37,79
10:40:42,80
10:40:47,83
10:40:57,84
10:41:02,83
10:41:07,82
10:41:12,80
10:41:17,81
10:41:27,77
10:41:32,75
10:41:42,72
10:41:47,73
10:41:57,74
10:42:02,75
10:42:07,75
10:42:12,74
10:42:17,72
10:42:27,75
10:42:32,78
10:42:37,80
10:42:42,79
10:42:52,81
10:42:57,80
10:43:02,79
10:43:12,80
10:43:17,79
10:43:27,83
10:43:32,84
10:43:37,79
10:43:42,77
10:43:52,83
10:43:57,82
10:44:02,75
10:44:07,73
10:44:12,74
10:44:17,76
10:44:22,75
10:44:27,71
10:44:32,73
10:44:37,76
10:44:42,73
10:44:47,72
10:44:57,73
10:45:02,75
10:45:07,76
10:45:12,78
10:45:17,79
10:45:22,80
10:45:27,76
10:45:32,75
10:45:37,77
10:45:42,80
10:45:52,74
10:45:57,74
10:46:02,75
10:46:07,72
10:46:17,74
10:46:22,76
10:46:27,79
10:46:32,84
10:46:37,85
10:46:42,81
10:46:57,80
10:47:02,75
10:47:07,74
10:47:12,73
10:47:17,75
10:47:22,76
10:47:27,77
10:47:32,79
10:47:37,82
10:47:42,85
10:47:47,84
10:47:52,80
10:47:57,78
10:48:02,80
10:48:12,86
10:48:17,97
10:48:22,94
10:48:27,74
10:48:32,70
10:48:37,71
10:48:42,73
10:48:47,74
10:48:52,72
10:48:57,64
10:49:02,66
10:49:07,68
10:49:12,69
10:49:17,70
10:49:22,72
10:49:27,73
10:49:32,72
10:49:37,70
10:49:42,69
10:49:47,66
10:49:57,69
10:50:02,74
10:50:12,73
10:50:17,75
10:50:27,76
10:50:32,74
10:50:37,73
10:50:42,74
10:50:47,75
10:50:52,77
10:51:02,76
10:51:07,78
10:51:12,80
10:51:17,83
10:51:27,80
10:51:32,77
10:51:37,76
10:51:47,75
10:51:52,74
10:52:02,76
10:52:12,78
10:52:17,79
10:52:27,78
10:52:32,77
10:52:37,81
10:52:42,75
10:52:47,72
10:52:52,71
10:53:02,72
10:53:12,73
10:53:17,75
10:53:22,81
10:53:27,77
10:53:32,70
10:53:47,69
10:53:52,70
10:53:57,73
10:54:02,75
10:54:07,77
10:54:17,80
10:54:22,77
10:54:27,73
10:54:32,74
10:54:37,74
10:54:47,76
10:55:02,77
10:55:07,90
10:55:12,93
10:55:17,89
10:55:22,87
10:55:27,85
10:55:42,85
10:55:47,88
10:55:52,94
10:56:02,92
10:56:07,87
10:56:12,86
10:56:17,85
10:56:22,81
10:56:27,77
10:56:32,76
10:56:37,75
10:56:52,74
10:57:02,72
10:57:07,75
10:57:12,78
10:57:22,77
10:57:27,78
10:57:42,81
10:57:47,82
10:57:52,75
10:57:57,71
10:58:07,72
10:58:12,73
10:58:17,75
10:58:22,80
10:58:27,81
10:58:32,86
10:58:37,89
10:58:42,88
10:58:47,86
10:58:52,84
10:58:57,85
10:59:12,86
10:59:17,85
10:59:22,83
10:59:27,89
10:59:32,92
10:59:37,93
10:59:42,94
10:59:47,95
11:00:02,95
11:00:07,94
11:00:12,90
11:00:17,82
11:00:22,82
11:00:27,82
11:00:32,83
11:00:37,82
11:00:42,76
11:00:47,74
11:00:52,75
11:00:57,78
11:01:02,79
11:01:07,79
11:01:12,78
11:01:22,79
11:01:27,80
11:01:32,79
11:01:37,77
11:01:42,77
11:01:47,78
11:01:52,82
11:01:57,84
11:02:02,85
11:02:07,84
11:02:12,83
11:02:17,85
11:02:22,85
11:02:32,83
11:02:47,82
11:02:52,80
11:02:57,81
11:03:02,81
11:03:07,82
11:03:12,89
11:03:17,92
11:03:22,87
11:03:27,84
11:03:32,81
11:03:37,83
11:03:47,80
11:03:52,81
11:04:07,83
11:04:12,83
11:04:17,81
11:04:22,76
11:04:27,75
11:04:32,76
11:04:37,78
11:04:52,80
11:04:57,81
11:05:02,82
11:05:17,85
11:05:22,84
11:05:37,88
11:05:42,89
11:05:47,90
11:05:52,90
11:06:02,92
11:06:07,97
11:06:12,99
11:06:27,100
11:06:32,103
11:06:37,97
11:06:42,92
11:06:47,91
11:06:52,92
11:06:57,97
11:07:02,101
11:07:07,98
11:07:12,99
11:07:17,101
11:07:22,100
11:07:27,99
11:07:32,95
11:07:37,94
11:07:47,96
11:07:52,97
11:07:57,98
11:08:07,102
11:08:12,105
11:08:17,106
11:08:22,108
11:08:27,117
11:08:32,119
11:08:37,121
11:08:47,120
11:08:52,121
11:09:02,118
11:09:07,99
11:09:12,89
11:09:17,78
11:09:22,73
11:09:27,71
11:09:32,69
11:09:37,71
11:09:42,72
11:09:47,72
11:10:02,68
11:10:12,70
11:10:17,72
11:10:27,73
11:10:32,74
11:10:42,75
11:10:47,76
11:10:57,78
11:11:02,79
11:11:07,78
11:11:12,75
11:11:17,76
11:11:22,79
11:11:27,80
11:11:32,82
11:11:37,81
11:11:42,81
11:11:57,81
11:12:12,81
11:12:17,81
11:12:32,81
11:12:47,82
11:12:52,82
11:13:02,83
11:13:07,88
11:13:12,94
11:13:17,95
11:13:32,95
11:13:37,94
11:13:52,94
11:14:07,94
11:14:17,94
11:14:32,94
11:14:47,94
11:14:57,96
11:15:02,98
11:15:17,98
11:15:22,98
11:15:37,98
11:15:52,98
11:16:07,98
11:16:22,98
11:16:37,98
11:16:52,98
11:17:07,98
11:17:22,98
11:17:32,101
11:17:37,102
11:17:52,106
11:17:57,107
11:18:07,108
11:18:12,109
11:18:17,111
11:18:27,113
11:18:32,113
11:18:47,111
11:18:52,111
11:19:02,110
11:19:07,109
11:19:12,108
11:19:17,106
11:19:22,109
11:19:37,110
11:19:42,110
11:19:47,111
11:19:52,111
11:19:57,110
11:20:02,109
11:20:12,108
11:20:17,112
11:20:32,112
11:20:42,114
11:20:57,115
11:21:07,114
11:21:12,111
11:21:17,110
11:21:22,108
11:21:27,107
11:21:37,108
11:21:42,106
11:21:52,105
11:22:07,105
11:22:12,106
11:22:17,107
11:22:27,108
11:22:37,109
11:22:42,110
11:22:57,110
11:23:02,111
11:23:12,112
11:23:17,111
11:23:22,111
11:23:32,110
11:23:37,111
11:23:47,110
11:23:52,109
11:23:57,110
11:24:02,112
11:24:07,111
11:24:12,112
11:24:17,111
11:24:22,112
11:24:32,111
11:24:37,113
11:24:42,112
11:24:52,111
11:25:02,109
11:25:07,108
11:25:12,107
11:25:17,110
11:25:22,107
11:25:27,109
11:25:32,107
11:25:42,108
11:25:47,107
11:26:02,107
11:26:07,105
11:26:12,104
11:26:17,104
11:26:22,103
11:26:32,101
11:26:37,98
11:26:42,99
11:26:47,98
11:26:52,97
11:26:57,102
11:27:02,100
11:27:07,99
11:27:12,100
11:27:17,98
11:27:22,99
11:27:27,98
11:27:32,96
11:27:37,100
11:27:42,103
11:27:52,105
11:27:57,106
11:28:02,105
11:28:07,103
11:28:17,105
11:28:27,106
11:28:32,102
11:28:37,99
11:28:42,97
11:28:47,97
11:28:52,98
11:28:57,99
11:29:02,98
11:29:12,96
11:29:27,96
11:29:32,96
11:29:37,96
11:29:42,97
11:29:47,98
11:29:52,98
11:30:07,98
11:30:17,100
11:30:22,103
11:30:27,104
11:30:37,103
11:30:42,104
11:30:47,103
11:30:52,104
11:30:57,102
11:31:02,101
11:31:07,98
11:31:12,94
11:31:17,95
11:31:27,93
11:31:32,92
11:31:42,91
11:31:47,87
11:31:52,89
11:31:57,87
11:32:02,92
11:32:07,93
11:32:12,91
11:32:17,90
11:32:22,89
11:32:27,90
11:32:42,90
11:32:52,91
11:33:02,90
11:33:07,91
11:33:12,90
11:33:27,93
11:33:32,95
11:33:37,97
11:33:47,98
11:34:02,98
11:34:07,99
11:34:12,93
11:34:17,92
11:34:22,90
11:34:27,91
11:34:32,93
11:34:42,94
11:34:47,93
11:34:52,90
11:34:57,92
11:35:02,94
11:35:07,95
11:35:17,94
11:35:22,95
11:35:27,98
11:35:32,101
11:35:37,97
11:35:42,95
11:35:47,93
11:35:52,90
11:35:57,89
11:36:02,92
11:36:07,94
11:36:12,94
11:36:17,91
11:36:22,91
11:36:27,89
11:36:32,90
11:36:37,92
11:36:42,92
11:36:47,91
11:36:52,89
11:36:57,91
11:37:02,91
11:37:07,90
11:37:12,89
11:37:17,89
11:37:27,90
11:37:32,92
11:37:42,95
11:37:47,93
11:37:52,92
11:37:57,91
11:38:02,85
11:38:07,86
11:38:12,85
11:38:17,84
11:38:22,85
11:38:27,87
11:38:37,89
11:38:42,92
11:38:52,89
11:38:57,87
11:39:02,85
11:39:07,81
11:39:12,83
11:39:22,85
11:39:27,86
11:39:37,85
11:39:42,83
11:39:47,82
11:40:02,79
11:40:07,80
11:40:12,80
11:40:17,81
11:40:22,79
11:40:27,80
11:40:37,83
11:40:42,85
11:40:47,82
11:40:57,84
11:41:02,86
11:41:12,87
11:41:17,88
11:41:27,87
11:41:32,88
11:41:37,90
11:41:42,82
11:41:47,83
11:41:52,82
11:42:02,84
11:42:12,86
11:42:17,87
11:42:22,86
11:42:27,87
11:42:32,84
11:42:37,81
11:42:42,80
11:42:47,77
11:42:52,77
11:42:57,77
11:43:02,79
11:43:07,82
11:43:12,83
11:43:27,83
11:43:37,84
11:43:42,85
11:43:47,87
11:43:52,89
11:43:57,94
11:44:02,93
11:44:12,91
11:44:22,92
11:44:27,90
11:44:37,89
11:44:42,88
11:44:47,85
11:44:52,87
11:44:57,88
11:45:02,83
11:45:07,85
11:45:12,83
11:45:17,81
11:45:27,79
11:45:32,78
11:45:42,76
11:45:47,78
11:45:53,77
11:45:58,78
11:46:08,79
11:46:13,82
11:46:18,84
11:46:28,88
11:46:38,85
11:46:43,84
11:46:48,83
11:46:58,84
11:47:03,82
11:47:08,83
11:47:13,82
11:47:18,84
11:47:23,89
11:47:28,92
11:47:38,94
11:47:43,93
11:47:48,90
11:47:53,85
11:47:58,82
11:48:03,81
11:48:13,82
11:48:18,84
11:48:23,86
11:48:28,88
11:48:33,87
11:48:38,84
11:48:53,83
11:49:08,83
11:49:13,84
11:49:23,85
11:49:28,86
11:49:33,88
11:49:38,89
11:49:43,88
11:49:48,87
11:49:58,88
11:50:03,87
11:50:08,89
11:50:18,90
11:50:28,86
11:50:33,83
11:50:43,84
11:50:48,80
11:50:53,81
11:50:58,82
11:51:03,84
11:51:08,86
11:51:13,88
11:51:23,85
11:51:28,86
11:51:33,83
11:51:38,82
11:51:43,79
11:51:48,81
11:51:53,80
11:51:58,83
11:52:03,85
11:52:13,86
11:52:18,85
11:52:23,84
11:52:28,81
11:52:43,83
11:52:48,88
11:52:53,86
11:52:58,84
11:53:03,83
11:53:08,83
11:53:13,86
11:53:23,88
11:53:28,86
11:53:38,83
11:53:48,85
11:53:53,92
11:53:58,101
11:54:03,96
11:54:08,105
11:54:13,92
11:54:18,91
11:54:28,101
11:54:33,91
11:54:38,86
11:54:43,83
11:54:48,84
11:54:53,86
11:54:58,85
11:55:03,87
11:55:13,81
11:55:18,84
11:55:23,83
11:55:28,85
11:55:33,87
11:55:43,85
11:55:48,88
11:55:53,89
11:55:58,92
11:56:03,93
11:56:08,88
11:56:13,89
11:56:18,91
11:56:33,89
11:56:38,81
11:56:43,83
11:56:58,79
11:57:03,78
11:57:08,77
11:57:18,83
11:57:28,82
11:57:33,83
11:57:38,84
11:57:43,87
11:57:48,85
11:57:53,83
11:57:58,80
11:58:03,82
11:58:08,80
11:58:13,83
11:58:18,85
11:58:23,84
11:58:28,83
11:58:33,81
11:58:38,83
11:58:43,84
11:58:48,81
11:58:53,80
11:58:58,77
11:59:03,73
11:59:13,74
11:59:18,75
11:59:23,76
11:59:28,77
11:59:33,78
11:59:38,79
11:59:48,82
11:59:53,84
11:59:58,85
12:00:03,86
12:00:08,87
12:00:13,86
12:00:18,85
12:00:28,84
12:00:33,85
12:00:43,88
12:00:53,89
12:01:03,88
12:01:08,86
12:01:13,88
12:01:18,91
12:01:23,92
12:01:33,94
12:01:43,91
12:01:48,93
12:01:58,92
12:02:03,91
12:02:18,93
12:02:23,95
12:02:28,95
12:02:43,96
12:02:48,94
12:02:58,90
12:03:03,87
12:03:08,85
12:03:13,84
12:03:18,82
12:03:23,80
12:03:28,79
12:03:33,86
12:03:38,90
12:03:43,89
12:03:48,86
12:03:53,78
12:03:58,80
12:04:08,78
12:04:13,76
12:04:23,75
12:04:28,76
12:04:33,77
12:04:38,81
12:04:43,84
12:04:48,81
12:05:03,80
12:05:08,81
12:05:13,82
12:05:18,81
12:05:23,80
12:05:28,79
12:05:33,78
12:05:38,79
12:05:43,80
12:05:58,81
12:06:03,80
12:06:08,79
12:06:18,79
12:06:23,81
12:06:28,84
12:06:33,81
12:06:38,81
12:06:43,78
12:06:48,77
12:06:53,76
12:06:58,75
12:07:03,74
12:07:08,76
12:07:13,77
12:07:23,78
12:07:28,79
12:07:33,80
12:07:38,83
12:07:43,82
12:07:48,85
12:07:55,87
12:08:00,88
12:08:15,88
12:08:20,87
12:08:30,89
12:08:35,87
12:08:45,88
12:08:50,89
12:09:00,90
12:09:10,88
12:09:15,84
12:09:20,82
12:09:25,81
12:09:30,83
12:09:40,82
12:09:45,83
12:09:50,82
12:09:55,82
12:10:00,81
12:10:05,82
12:10:10,83
12:10:20,84
12:10:25,83
12:10:30,81
12:10:35,82
12:10:40,83
12:10:45,82
12:10:50,83
12:10:55,84
12:11:10,83
12:11:15,83
12:11:20,85
12:11:25,84
12:11:35,81
12:11:40,84
12:11:50,85
12:11:55,84
12:12:00,83
12:12:05,82
12:12:10,83
12:12:20,85
12:12:25,88
12:12:35,87
12:12:40,86
12:12:45,84
12:12:50,84
12:13:00,85
12:13:05,89
12:13:10,91
12:13:15,87
12:13:20,86
12:13:30,84
12:13:35,83
12:13:40,84
12:13:45,85
12:13:55,86
12:14:00,87
12:14:05,86
12:14:10,86
12:14:25,88
12:14:35,89
12:14:50,89
12:15:05,88
12:15:10,89
12:15:15,86
12:15:20,85
12:15:25,84
12:15:30,84
12:15:35,84
12:15:40,85
12:15:50,89
12:15:55,90
12:16:00,89
12:16:05,90
12:16:20,90
12:16:30,90
12:16:40,92
12:16:45,94
12:16:50,94
12:16:55,95
12:17:00,95
12:17:05,93
12:17:15,90
12:17:20,88
12:17:25,90
12:17:30,87
12:17:45,88
12:18:00,87
12:18:05,88
12:18:15,89
12:18:20,90
12:18:30,90
12:18:35,93
12:18:40,94
12:18:50,96
12:18:55,96
12:19:00,94
12:19:05,93
12:19:10,95
12:19:15,98
12:19:20,99
12:19:25,98
12:19:40,99
12:19:50,97
12:19:55,86
12:20:00,84
12:20:05,88
12:20:10,87
12:20:15,83
12:20:20,81
12:20:25,81
12:20:35,82
12:20:40,81
12:20:55,81
12:21:05,83
12:21:10,88
12:21:15,91
12:21:20,96
12:21:25,94
12:21:30,92
12:21:35,89
12:21:40,86
12:21:45,86
12:21:50,85
12:21:55,83
12:22:00,81
12:22:05,82
12:22:10,83
12:22:15,84
12:22:20,86
12:22:25,88
12:22:30,86
12:22:35,87
12:22:40,85
12:22:45,83
12:22:50,82
12:22:55,85
12:23:00,82
12:23:05,86
12:23:10,85
12:23:15,89
12:23:20,88
12:23:25,89
12:23:35,87
12:23:40,86
12:23:50,88
12:23:55,89
12:24:00,90
12:24:05,92
12:24:15,89
12:24:20,89
12:24:25,87
12:24:30,89
12:24:35,90
12:24:40,90
12:24:45,89
12:24:50,89
12:25:00,90
12:25:05,91
12:25:10,91
12:25:15,91
12:25:20,91
12:25:25,90
12:25:40,90
12:25:45,89
12:25:50,88
12:25:55,87
12:26:00,88
12:26:05,90
12:26:10,91
12:26:15,94
12:26:30,95
12:26:35,96
12:26:45,100
12:26:50,99
12:27:00,97
12:27:05,90
12:27:15,88
12:27:20,89
12:27:25,90
12:27:30,89
12:27:35,86
12:27:45,87
12:27:50,88
12:27:55,89
12:28:05,85
12:28:10,86
12:28:15,85
12:28:20,84
12:28:25,83
12:28:30,84
12:28:35,82
12:28:45,83
12:28:50,82
12:28:55,80
12:29:00,79
12:29:15,80
12:29:20,81
12:29:30,81
12:29:35,82
12:29:40,83
12:29:45,85
12:29:50,86
12:30:05,85
12:30:10,84
12:30:15,82
12:30:20,83
12:30:25,84
12:30:35,86
12:30:40,85
12:30:50,82
12:31:00,81
12:31:15,81
12:31:20,78
12:31:25,79
12:31:30,79
12:31:35,80
12:31:45,84
12:31:50,85
12:31:55,86
12:32:05,84
12:32:10,86
12:32:15,85
12:32:25,82
12:32:30,85
12:32:35,86
12:32:45,87
12:32:50,86
12:32:55,83
12:33:00,82
12:33:10,82
12:33:20,83
12:33:25,82
12:33:30,82
12:33:45,81
12:33:50,82
12:33:55,82
12:34:05,84
12:34:10,87
12:34:15,88
12:34:30,87
12:34:45,86
12:34:50,84
12:34:55,83
12:35:00,86
12:35:05,89
12:35:10,90
12:35:15,89
12:35:20,87
12:35:25,88
12:35:30,90
12:35:35,89
12:35:40,86
12:35:45,88
12:35:50,86
12:35:55,88
12:36:05,86
12:36:10,84
12:36:25,85
12:36:30,87
12:36:35,86
12:36:40,87
12:36:55,88
12:37:00,89
12:37:05,88
12:37:10,86
12:37:15,85
12:37:30,84
12:37:40,86
12:37:45,86
12:37:55,87
12:38:10,87
12:38:20,87
12:38:25,87
12:38:35,89
12:38:50,89
12:38:55,86
12:39:05,85
12:39:15,82
12:39:25,79
12:39:30,80
12:39:35,78
12:39:40,75
12:39:45,74
12:39:50,75
12:39:55,77
12:40:05,78
12:40:10,79
12:40:15,81
12:40:20,83
12:40:25,81
12:40:30,83
12:40:35,84
12:40:40,82
12:40:46,84
12:40:51,83
12:40:56,82
12:41:01,83
12:41:06,84
12:41:11,85
12:41:16,84
12:41:21,84
12:41:26,84
12:41:31,85
12:41:36,85
12:41:41,85
12:41:46,84
12:41:51,85
12:41:56,85
12:42:11,85
12:42:16,86
12:42:21,86
12:42:36,86
12:42:46,89
12:42:51,91
12:42:56,90
12:43:01,92
12:43:11,90
12:43:16,87
12:43:26,88
12:43:36,86
12:43:41,85
12:43:51,85
12:43:56,87
12:44:01,86
12:44:06,87
12:44:11,86
12:44:21,84
12:44:36,84
12:44:41,83
12:44:51,85
12:45:06,86
12:45:11,85
12:45:21,84
12:45:31,86
12:45:41,87
12:45:51,88
12:46:06,88
12:46:16,89
12:46:21,88
12:46:26,86
12:46:31,88
12:46:41,85
12:46:46,87
12:46:51,87
12:46:56,86
12:47:01,86
12:47:06,85
12:47:11,85
12:47:16,86
12:47:21,84
12:47:26,83
12:47:31,84
12:47:41,84
12:47:51,85
12:47:56,84
12:48:01,85
12:48:06,86
12:48:11,87
12:48:16,88
12:48:26,89
12:48:31,90
12:48:36,88
12:48:51,87
12:49:01,86
12:49:16,87
12:49:26,88
12:49:36,89
12:49:41,89
12:49:51,86
12:50:01,87
12:50:06,90
12:50:11,92
12:50:16,93
12:50:21,94
12:50:26,91
12:50:31,93
12:50:36,88
12:50:41,89
12:50:46,86
12:50:51,86
12:50:56,84
12:51:01,85
12:51:11,84
12:51:16,83
12:51:26,84
12:51:36,85
12:51:41,86
12:51:51,86
12:51:56,85
12:52:01,86
12:52:06,86
12:52:21,88
12:52:31,86
12:52:36,85
12:52:46,85
12:53:01,84
12:53:16,84
12:53:26,84
12:53:36,85
12:53:41,86
12:53:46,88
12:53:51,89
12:53:56,87
12:54:01,86
12:54:06,85
12:54:11,84
12:54:21,88
12:54:26,87
12:54:31,88
12:54:36,89
12:54:41,91
12:54:46,90
12:54:51,88
12:54:56,86
12:55:01,85
12:55:06,89
12:55:16,91
12:55:21,90
12:55:31,92
12:55:36,90
12:55:41,92
12:55:51,91
12:55:56,92
12:56:01,90
12:56:06,92
12:56:11,91
12:56:21,92
12:56:31,91
12:56:40,89
12:56:45,91
12:57:00,93
12:57:05,91
12:57:10,94
12:57:15,93
12:57:20,91
12:57:25,86
12:57:35,85
12:57:50,85
12:57:55,82
12:58:05,83
12:58:10,82
12:58:15,83
12:58:25,84
12:58:30,85
12:58:40,84
12:58:45,83
12:59:00,84
12:59:15,84
12:59:20,84
12:59:25,84
12:59:35,83
12:59:50,82
12:59:55,82
13:00:10,82
13:00:25,85
13:00:30,83
13:00:35,83
13:00:45,84
13:00:50,83
13:00:55,82
13:01:00,83
13:01:05,85
13:01:15,83
13:01:20,81
13:01:25,80
13:01:30,82
13:01:35,83
13:01:50,83
13:02:00,82
13:02:15,82
13:02:25,83
13:02:35,84
13:02:40,84
13:02:45,85
13:02:50,84
13:02:55,86
13:03:00,89
13:03:05,92
13:03:10,90
13:03:15,87
13:03:20,85
13:03:25,81
13:03:30,79
13:03:35,77
13:03:40,78
13:03:45,81
13:04:00,81
13:04:05,83
13:04:15,84
13:04:25,86
13:04:30,85
13:04:35,87
13:04:40,88
13:04:50,89
13:05:00,90
13:05:10,89
13:05:15,87
13:05:20,86
13:05:25,87
13:05:35,86
13:05:40,83
13:05:45,81
13:05:50,82
13:05:55,83
13:06:00,84
13:06:05,85
13:06:10,87
13:06:15,87
13:06:20,87
13:06:25,88
13:06:35,91
13:06:40,94
13:06:45,90
13:06:55,88
13:07:00,88
13:07:05,87
13:07:10,88
13:07:15,89
13:07:20,91
13:07:25,93
13:07:30,97
13:07:35,89
13:07:40,85
13:07:45,82
13:07:50,82
13:07:55,81
13:08:00,84
13:08:05,89
13:08:10,90
13:08:15,88
13:08:25,87
13:08:40,87
13:08:50,88
13:08:55,87
13:09:10,88
13:09:15,89
13:09:20,90
13:09:25,89
13:09:35,89
13:09:40,87
13:09:45,86
13:09:50,87
13:10:00,88
13:10:05,90
13:10:10,92
13:10:15,92
13:10:20,91
13:10:25,89
13:10:30,89
13:10:35,87
13:10:45,90
13:10:50,89
13:10:55,89
13:11:00,88
13:11:15,88
13:11:30,89
13:11:40,91
13:11:50,89
13:12:00,83
13:12:05,83
13:12:10,83
13:12:15,82
13:12:25,85
13:12:30,87
13:12:35,83
13:12:45,82
13:12:50,81
13:12:55,81
13:13:00,78
13:13:05,78
13:13:10,79
13:13:20,80
13:13:25,82
13:13:30,81
13:13:40,80
13:13:45,81
13:13:50,80
13:13:55,81
13:14:00,84
13:14:05,85
13:14:10,86
13:14:15,83
13:14:20,86
13:14:25,85
13:14:30,86
13:14:35,85
13:14:40,88
13:14:45,90
13:14:50,92
13:14:55,93
13:15:00,92
13:15:10,90
13:15:20,89
13:15:25,91
13:15:35,92
13:15:40,91
13:15:45,92
13:15:50,91
13:15:55,90
13:16:00,89
13:16:05,88
13:16:15,89
13:16:25,92
13:16:30,91
13:16:35,95
13:16:40,93
13:16:45,95
13:16:55,94
13:17:00,92
13:17:05,90
13:17:20,91
13:17:35,88
13:17:40,87
13:17:45,85
13:17:50,84
13:17:55,84
13:18:00,83
13:18:05,81
13:18:10,82
13:18:15,83
13:18:20,85
13:18:30,87
13:18:35,89
13:18:50,90
13:18:55,89
13:19:05,88
13:19:10,86
13:19:20,87
13:19:30,90
13:19:40,87
13:19:50,88
13:19:55,85
13:20:05,83
13:20:10,85
13:20:15,86
13:20:25,85
13:20:30,89
13:20:40,91
13:20:45,92
13:20:50,91
13:20:55,92
13:21:00,89
13:21:05,88
13:21:10,92
13:21:15,91
13:21:20,92
13:21:25,94
13:21:35,96
13:21:40,95
13:21:45,94
13:21:50,91
13:21:55,90
13:22:00,91
13:22:05,92
13:22:10,91
13:22:15,92
13:22:30,93
13:22:35,94
13:22:40,93
13:22:45,90
13:22:50,91
13:23:00,89
13:23:05,94
13:23:10,91
13:23:15,92
13:23:20,88
13:23:25,87
13:23:30,84
13:23:35,87
13:23:40,85
13:23:45,83
13:23:50,78
13:23:55,77
13:24:00,75
13:24:10,76
13:24:20,77
13:24:25,78
13:24:30,80
13:24:35,79
13:24:40,80
13:24:45,77
13:24:50,76
13:24:55,81
13:25:00,83
13:25:05,85
13:25:15,84
13:25:20,82
13:25:25,80
13:25:30,77
13:25:35,78
13:25:40,77
13:25:45,77
13:25:50,76
13:25:55,76
13:26:00,79
13:26:05,82
13:26:15,81
13:26:20,79
13:26:25,81
13:26:30,82
13:26:35,83
13:26:40,87
13:26:45,86
13:26:50,83
13:27:00,84
13:27:15,84
13:27:25,83
13:27:35,84
13:27:40,83
13:27:50,80
13:28:05,80
13:28:10,79
13:28:20,80
13:28:25,82
13:28:30,87
13:28:35,84
13:28:40,84
13:28:45,82
13:28:55,83
13:29:05,84
13:29:15,85
13:29:20,84
13:29:25,84
13:29:30,83
13:29:35,81
13:29:40,80
13:29:45,79
13:29:50,80
13:29:55,80
13:30:00,81
13:30:05,80
13:30:10,81
13:30:20,83
13:30:30,81
13:30:35,82
13:30:40,83
13:30:45,82
13:30:55,80
13:31:00,82
13:31:05,84
13:31:10,84
13:31:15,84
13:31:20,83
13:31:25,82
13:31:30,82
13:31:35,81
13:31:40,81
13:31:45,82
13:31:50,82
13:31:55,81
13:32:10,81
13:32:15,82
13:32:20,83
13:32:30,84
13:32:40,83
13:32:50,82
13:32:55,82
13:33:00,82
13:33:05,82
13:33:20,82
13:33:25,82
13:33:35,83
13:33:45,84
13:33:50,85
13:33:55,88
13:34:00,91
13:34:05,89
13:34:10,91
13:34:20,92
13:34:35,92
13:34:40,93
13:34:55,93
13:35:00,90
13:35:10,92
13:35:20,93
13:35:30,91
